Name,project_id,description,emp_id,projectManagerId,startDate,endDate,status,url,Approval
PixelPulse,1c0aca0d-354c-491c-9728-94b6c5161e19,"['Azure', 'Network Security', 'Accessibility']",Emp_625,EMP_146,2022-03-21,2024-04-26,completed,https://www.garcia.org/,Approved
SwiftShift Time Tracker,97088607-b296-4ecd-bcfb-0f4101b3be9c,"['React', 'UI/UX Design', 'Statistical Analysis']",Emp_625,EMP_237,2023-01-05,2024-04-17,completed,https://www.garcia.com/,Approved
Streamline Solutions CRM,561715d2-5851-4885-809e-2133e57334fa,"['Leadership', 'Cryptography', 'Kubernetes']",Emp_626,EMP_877,2023-02-04,2024-04-16,completed,http://thompson-hansen.com/,Approved
InnovaTech,af1a88fe-df6e-4426-8cc0-0ccfca346e31,"['MySQL', 'Collaboration', 'Technical Writing']",Emp_626,EMP_373,2023-03-21,2024-04-17,active,http://www.smith-blair.info/,Rejected
TechNova Backup Solution,1ebbb3b7-020d-4e64-a5b6-22bea4897ee9,"['GraphQL', 'Communication', 'Wireframing']",Emp_626,EMP_636,2021-08-26,2024-04-17,completed,https://www.jones.net/,Rejected
SwiftCode,93ba1490-ebad-4094-88ff-98a382420d2c,"['Containerization', 'Network Security', 'Test-Driven Development']",Emp_626,EMP_224,2020-10-17,2024-04-15,active,http://www.heath.info/,Rejected
DataCraft,bf4843cd-7499-4449-91cb-7c1f3c20cb91,"['Scrum', 'NoSQL', 'Python']",Emp_627,EMP_448,2023-08-20,2024-04-12,active,http://torres.info/,Approved
AgileWare,0e3b86f2-16df-45d6-9ec8-cfd6ca028043,"['Continuous Deployment', 'Statistical Analysis', 'Git']",Emp_627,EMP_831,2020-10-10,2024-05-04,active,http://pratt.biz/,Approved
DataForge Dashboard Creator,faa48a32-f969-4a38-90cd-56458ed4375f,"['DevOps', 'Support', 'Ruby']",Emp_627,EMP_222,2020-03-20,2024-05-09,completed,https://www.rivera.org/,Rejected
VortexVision Virtual Assistant,3ffad5b8-b5ea-4b77-a5b7-412485905262,"['Vue.js', 'PHP', 'Node.js']",Emp_627,EMP_243,2020-01-04,2024-05-07,completed,http://www.shelton-blackwell.biz/,Rejected
BlueFinity Evoke,612d7564-2c59-421e-8bb2-f891eda41ca5,"['CI/CD', 'Business Analysis', 'PostgreSQL']",Emp_628,EMP_708,2020-11-19,2024-04-28,completed,http://brown-mckenzie.com/,Approved
MetaMind Chatbot Builder,981e27cb-48b2-4d56-86ef-d08bd05e0296,"['Java', 'HTML', 'Technical Writing']",Emp_628,EMP_619,2023-12-23,2024-05-05,completed,https://www.mccarthy.com/,Approved
CodeCraft Web Builder,cdc0ef4b-9a07-45d9-81e5-be5d554403db,"['Test-Driven Development', 'Git', 'CI/CD']",Emp_628,EMP_714,2023-08-17,2024-05-09,active,http://johnson.com/,Approved
InnovaTech,d015e03c-4f04-4a65-9d80-34c88f765ff0,"['Continuous Integration', 'Responsive Design', 'RESTful API']",Emp_628,EMP_189,2020-02-09,2024-04-17,completed,http://www.jackson-mcguire.com/,Rejected
InnovatePro,795d63ea-2889-4a46-9e9b-9ed17d49ca2d,"['Microservices', 'Support', 'Docker']",Emp_629,EMP_606,2023-02-03,2024-04-22,completed,https://diaz-hernandez.com/,Approved
TechSprint,a58f9a73-3652-4221-a7c2-4232c43b6437,"['Microservices', 'Continuous Integration', 'C#']",Emp_629,EMP_987,2020-09-03,2024-04-24,active,https://hoffman-porter.com/,Approved
CodeCraft Web Builder,49dd922f-b3b6-4947-a95f-09e6d9f65745,"['Technical Writing', 'Accessibility', 'Angular']",Emp_629,EMP_440,2020-05-28,2024-04-23,completed,https://www.watkins.com/,Approved
SwiftShift Time Tracker,d9200fde-178b-458e-8c44-834ad1be0a8c,"['JavaScript', 'Accessibility', 'HTML']",Emp_629,EMP_346,2021-12-26,2024-04-25,active,https://www.francis-mcdonald.com/,Rejected
LogicLane Project Tracker,2281b0dc-c5c4-47a0-a83d-a3309587e209,"['Cybersecurity', '.NET', 'Accessibility']",Emp_630,EMP_327,2020-10-11,2024-04-16,completed,http://www.williams.com/,Approved
NexGen Mobile Scheduler,1966cbbd-0520-4d7c-8a4c-3106f764a87a,"['Leadership', 'HTML', 'Git']",Emp_630,EMP_191,2023-02-19,2024-04-30,completed,https://www.hernandez-padilla.org/,Approved
Streamline Solutions CRM,239ec397-4bd0-4fe8-ac04-a275faa3ce9c,"['DevOps', 'Documentation', 'MongoDB']",Emp_630,EMP_364,2020-05-29,2024-04-11,active,https://jimenez.com/,Rejected
AgileWare,776d78f5-a62b-4d80-80b5-5c390eee39da,"['Technical Writing', 'Agile Product Management', 'Network Security']",Emp_630,EMP_799,2023-04-06,2024-05-02,completed,https://www.mitchell-williams.com/,Rejected
LogicLane Project Tracker,20b27332-350a-42cd-a7fc-a711d2e2ac0a,"['Agile Methodologies', 'Problem Solving', 'User Stories']",Emp_631,EMP_403,2020-02-28,2024-04-16,completed,https://townsend.org/,Approved
BlueFinity Evoke,1ae97e58-dcfd-4031-8172-6dfcc6d0b35e,"['User Stories', 'Microservices', 'Business Analysis']",Emp_631,EMP_291,2022-09-10,2024-05-08,completed,http://www.foster.com/,Rejected
AgileWare,16233f40-7dc6-4c44-a749-f94989557971,"['Microservices', 'Troubleshooting', 'GraphQL']",Emp_631,EMP_786,2022-12-08,2024-04-15,completed,https://whitaker-young.com/,Approved
PixelPlex Crypto Trader,6726cf01-29fb-4c48-ba72-34147ec20d20,"['Statistical Analysis', 'Information Security', 'Azure']",Emp_631,EMP_695,2020-07-06,2024-04-26,completed,http://phelps-miller.org/,Approved
AgileTech,f50c4df6-16a9-42b4-bd22-bd4d4df9c884,"['Behavior-Driven Development', 'MongoDB', '.NET']",Emp_632,EMP_55,2023-04-12,2024-05-02,active,http://allison-trevino.net/,Approved
VortexVision Virtual Assistant,6e47a05b-95cf-4d3a-b8db-071ba2e76d56,"['.NET', 'Java', 'AWS']",Emp_632,EMP_55,2023-01-09,2024-04-10,active,http://www.strickland.info/,Rejected
DataCraft,a342b255-f1d6-49de-afca-82e19f11f8bf,"['Objective-C', 'Wireframing', 'Prototyping']",Emp_632,EMP_341,2023-02-26,2024-05-08,active,https://www.aguilar.com/,Approved
DataLink Inventory Tracker,60dea0da-c3d2-4bd8-93b4-88db96dbf747,"['.NET', 'Collaboration', 'Flask']",Emp_632,EMP_799,2023-12-05,2024-04-09,completed,https://avila.net/,Approved
NexGen Mobile Scheduler,28e37eac-3a39-4de4-bdc9-992571d2476d,"['PHP', 'MongoDB', 'Responsive Design']",Emp_633,EMP_679,2023-03-27,2024-04-28,active,https://www.alexander.net/,Approved
BlueFinity Evoke,3b70bcb0-0f8c-45e3-8c6e-1285bb82aff5,"['Python', 'Continuous Deployment', 'Troubleshooting']",Emp_633,EMP_605,2020-06-02,2024-05-01,active,https://www.abbott.com/,Approved
DataWave,811d03b0-990a-4449-a51a-62be9e789055,"['RESTful API', 'Flask', 'Kotlin']",Emp_633,EMP_94,2023-09-04,2024-05-02,completed,https://www.adams.biz/,Rejected
DataSync,5b97daf2-2272-42dd-988c-818e4a2c5793,"['Django', 'Python', 'Angular']",Emp_633,EMP_14,2023-07-13,2024-04-11,active,http://nguyen.com/,Rejected
CodeCraft Web Builder,a0db0577-89c3-479f-bc86-c33acd687dd0,"['Cryptography', 'Angular', 'Ruby']",Emp_634,EMP_48,2024-01-12,2024-04-26,completed,https://gibson-howard.com/,Approved
LogicLane Project Tracker,b0ff8e5f-4145-4065-9294-d6ac5c1c2add,"['Collaboration', 'User Research', 'Objective-C']",Emp_634,EMP_770,2021-06-13,2024-05-01,active,https://www.smith.info/,Rejected
VortexVision Virtual Assistant,d2e425d5-af52-4acf-8411-65158b344680,"['Machine Learning', 'Vue.js', 'Agile Product Management']",Emp_634,EMP_144,2022-05-01,2024-04-27,completed,http://weaver.com/,Approved
ByteBoost,197d7864-f8cf-4246-bc2b-ce0f58d7de63,"['Wireframing', 'CI/CD', 'Responsive Design']",Emp_634,EMP_79,2022-09-16,2024-04-12,completed,https://www.hamilton.com/,Rejected
DataPulse,f6276b11-affc-44c2-b24e-43dc7ee0f0ed,"['Support', 'Continuous Deployment', 'Technical Writing']",Emp_635,EMP_798,2022-11-06,2024-05-05,active,https://mills-mullins.biz/,Rejected
CodeCraft,9ae92e15-9ebd-48d5-b646-f34c729b70ea,"['Support', 'Vue.js', 'JavaScript']",Emp_635,EMP_911,2020-02-24,2024-04-26,active,http://calderon-hernandez.com/,Approved
AgileFlow,0d92a233-0fd4-446e-8ee1-4b10c15f3b2a,"['Machine Learning', 'Leadership', 'Continuous Deployment']",Emp_635,EMP_853,2020-06-05,2024-05-08,completed,http://turner-davidson.com/,Rejected
DataSync,f4d8f4d0-7835-4280-8306-01406a541683,"['Agile Product Management', 'Artificial Intelligence', 'Interaction Design']",Emp_635,EMP_521,2021-04-04,2024-05-05,completed,https://www.pearson-boyle.com/,Approved
CodeCraft Web Builder,9c46f356-0bbd-4d83-b010-1e014d59e656,"['Technical Writing', 'RESTful API', 'Git']",Emp_636,EMP_926,2020-04-12,2024-05-04,completed,https://madden-black.org/,Approved
DataLink Inventory Tracker,e29f5976-a2d0-4fa3-99b1-ac75caa8aea7,"['Containerization', 'Penetration Testing', 'Continuous Integration']",Emp_636,EMP_127,2020-07-14,2024-04-09,active,http://barnes-garner.biz/,Rejected
BlueFinity Evoke,5ba3132e-6477-4519-8d52-4bb615ea3af3,"['Communication', 'Git', 'PostgreSQL']",Emp_636,EMP_712,2021-09-05,2024-04-11,active,https://www.wilkins-williams.com/,Approved
DataForge Dashboard Creator,7db6075e-9f4e-4829-bc7c-7b006f44b42a,"['MySQL', 'Leadership', '.NET']",Emp_636,EMP_902,2020-04-11,2024-04-28,active,https://wilson.net/,Rejected
VortexVision Virtual Assistant,b5a816ab-12c8-49d1-861b-9bf9815e6129,"['Continuous Deployment', 'Kubernetes', 'Documentation']",Emp_637,EMP_358,2023-08-10,2024-05-02,active,https://www.vargas.com/,Approved
TechSpark,80a6cab1-c44d-4d11-a5ef-17b04f287f00,"['Cryptography', 'Microservices', 'Wireframing']",Emp_637,EMP_91,2020-01-27,2024-04-17,completed,http://lewis.com/,Rejected
DataPulse,0d89913e-d720-460f-be01-dcc3ce6a6f0c,"['User Research', 'Azure', 'Troubleshooting']",Emp_637,EMP_117,2023-03-16,2024-04-21,active,http://www.cruz.com/,Rejected
FusionSoft Email Client,63a96897-47a7-4219-8d61-cf6fd78e26af,"['Network Security', 'Django', 'CSS']",Emp_637,EMP_696,2021-08-03,2024-04-09,completed,https://www.brown-leonard.com/,Rejected
DataWave,66d868a4-c09d-481e-b536-63ccbb4b8e7f,"['RESTful API', 'DevOps', 'PHP']",Emp_638,EMP_144,2024-03-12,2024-04-16,active,https://hurley.info/,Rejected
TechNova Backup Solution,60948569-b651-410d-a2a4-e8e51bd2c44c,"['Flask', 'Documentation', 'Java']",Emp_638,EMP_155,2021-08-02,2024-05-04,completed,https://www.gibson.com/,Approved
PixelWare,82d3b1ed-a205-4913-95bc-1639bb0343c1,"['Product Management', 'Artificial Intelligence', 'Machine Learning']",Emp_638,EMP_103,2021-08-19,2024-04-18,active,http://castillo-johnson.com/,Approved
FusionSoft Email Client,94ad0124-adb3-49c1-a17b-6edbf47a9e4f,"['Requirements Analysis', 'Flask', 'Django']",Emp_638,EMP_54,2020-02-02,2024-04-15,active,https://lewis.com/,Approved
DataSync,361b8246-5bc4-4fb0-8c97-a4628aac4d10,"['HTML', 'Prototyping', 'Requirements Analysis']",Emp_639,EMP_407,2024-03-03,2024-05-08,active,http://www.palmer.com/,Rejected
DataCraft,c4e92461-702e-4f43-8899-b397bb0fdd8e,"['Google Cloud Platform', 'RESTful API', 'Communication']",Emp_639,EMP_377,2020-01-24,2024-05-09,active,http://www.taylor-lewis.com/,Approved
CatalystCommerce,2f26507f-369f-4d5f-bd60-0e9ba750887f,"['Google Cloud Platform', 'RESTful API', 'Prototyping']",Emp_639,EMP_439,2020-10-21,2024-04-11,active,http://stewart-walsh.com/,Rejected
TechTrek Data Analyzer,7610afe2-17e6-475f-8150-bdba31fc94e6,"['UI/UX Design', 'DevOps', 'Microservices']",Emp_639,EMP_347,2024-01-05,2024-04-13,active,https://sandoval.com/,Rejected
CyberLink,5958aa0a-43ab-4228-b45a-4d687055df9a,"['Agile Product Management', 'PostgreSQL', 'Information Security']",Emp_640,EMP_694,2023-08-14,2024-04-27,completed,http://parks.org/,Rejected
DataCraft,410d3065-a9f4-46cc-a546-bdd50882747b,"['Information Security', 'C#', 'Documentation']",Emp_640,EMP_527,2022-07-05,2024-04-21,active,http://www.mckay-wu.com/,Rejected
AgileWare,fecbdc98-1c72-4a48-bb88-5ab17997f0a9,"['Agile Methodologies', 'RESTful API', 'Prototyping']",Emp_640,EMP_396,2023-07-20,2024-05-09,completed,http://www.williams.com/,Approved
CyberTech,35cd9700-fac6-43f7-b63c-6b0b145605dc,"['Containerization', 'Collaboration', 'Scrum']",Emp_640,EMP_607,2022-09-26,2024-04-24,active,http://rivera.com/,Rejected
AgileFlow,090623e4-c6cb-49b8-a4b2-1b2cef8c20c9,"['Prototyping', 'User Research', 'Documentation']",Emp_641,EMP_165,2021-06-03,2024-04-27,active,https://www.newman-cunningham.info/,Approved
CodeCraft,5cefc2a5-436d-4f1c-b9ec-21916df5ff3b,"['Continuous Integration', 'Requirements Analysis', 'Penetration Testing']",Emp_641,EMP_509,2020-08-14,2024-04-10,completed,https://carter.net/,Rejected
CodeCraft Web Builder,e1f92872-3499-42d8-8e0f-67a7825b1f9c,"['Node.js', 'NoSQL', 'Support']",Emp_641,EMP_526,2020-09-20,2024-04-29,completed,https://www.knox-garner.com/,Rejected
InnovatePro,4f4aa885-0095-4797-97eb-5d159d37b51a,"['Continuous Integration', 'Problem Solving', 'Docker']",Emp_641,EMP_541,2023-05-05,2024-04-16,completed,https://dickerson.com/,Approved
DataPulse,409540de-4229-410d-84f3-30464e607394,"['User Research', 'DevOps', 'Kubernetes']",Emp_642,EMP_857,2022-04-12,2024-04-21,active,https://www.banks.com/,Approved
DataLink Inventory Tracker,b4eb57b8-5d9f-4282-bb79-b5451de594f1,"['Agile Product Management', 'Business Analysis', 'User Research']",Emp_642,EMP_168,2020-09-27,2024-04-28,active,http://jimenez.info/,Approved
CyberLink,bbc5f861-d822-4d69-bcde-a410ae0dbe42,"['Containerization', 'Documentation', 'Responsive Design']",Emp_642,EMP_47,2023-05-11,2024-05-01,completed,http://www.castillo.com/,Approved
ByteBlitz Document Manager,036399fc-94b8-434e-9e2e-18b66eb5bc0f,"['Continuous Deployment', 'Angular', 'UI/UX Design']",Emp_642,EMP_527,2022-09-26,2024-04-27,active,http://mullins-sanchez.com/,Rejected
QuickTech Remote Support,a87c5e2e-df1f-499f-a643-4d893a897da1,"['Data Analysis', 'Kubernetes', 'Communication']",Emp_643,EMP_181,2022-07-07,2024-05-04,active,http://www.foster.com/,Rejected
DataSync,aacbb088-6195-4dae-aac2-0f1036ac4c21,"['JavaScript', 'PostgreSQL', 'Continuous Deployment']",Emp_643,EMP_467,2022-06-13,2024-04-22,active,http://singh-moore.com/,Approved
ByteForge,3ef3dcd5-9179-4a1d-a145-7b3e1e29f59a,"['User Stories', '.NET', 'Wireframing']",Emp_643,EMP_409,2022-10-09,2024-04-12,completed,http://www.farrell-mitchell.com/,Rejected
VortexVision Virtual Assistant,50f191c8-2fe4-4de3-80ab-a777a6357f6b,"['Wireframing', 'Interaction Design', 'Behavior-Driven Development']",Emp_643,EMP_466,2023-04-01,2024-05-05,completed,https://www.sanchez.info/,Rejected
ByteBlitz Document Manager,6b86f402-05ed-4fef-84c3-a3a233ea60af,"['MySQL', 'Continuous Deployment', 'Node.js']",Emp_644,EMP_67,2021-07-31,2024-04-29,completed,https://www.ellis.com/,Approved
BlueFinity Evoke,c0929a42-8072-47ec-b4be-4f9ba94880c2,"['Kubernetes', 'Swift', 'Node.js']",Emp_644,EMP_950,2021-01-01,2024-04-21,active,https://strong.net/,Approved
PixelWorks,fe491a52-b1ed-4c6d-bff2-582a4ba0e411,"['Vue.js', 'Requirements Analysis', '.NET']",Emp_644,EMP_261,2020-10-12,2024-05-02,completed,https://jackson.com/,Rejected
DataPulse,50d83121-25d2-444d-844f-5ca25bf4ca2a,"['Cybersecurity', 'Problem Solving', 'Documentation']",Emp_644,EMP_71,2023-01-01,2024-04-17,completed,https://www.robinson-martin.com/,Approved
InnovateSoft Budget Planner,4cbc8780-aec8-4ec7-98a9-c906312b7791,"['Business Analysis', 'SQL', 'Docker']",Emp_645,EMP_442,2020-02-29,2024-04-28,active,https://hoover.info/,Rejected
SilverLinx POS System,f011b3fa-0ce6-4962-8571-228dab02ae94,"['PHP', 'Statistical Analysis', 'Containerization']",Emp_645,EMP_511,2024-02-25,2024-04-12,active,https://www.martinez.com/,Rejected
LogicLane Project Tracker,d31d6215-e507-4f40-af20-752e5cfcc57d,"['Google Cloud Platform', 'Interaction Design', 'Node.js']",Emp_645,EMP_527,2021-01-14,2024-04-30,active,http://martinez-morgan.biz/,Approved
AgileWare,1c7e019e-b54e-4dd6-b821-8654dc00bfb8,"['Information Security', 'CSS', 'Docker']",Emp_645,EMP_781,2023-12-09,2024-05-01,completed,https://green.com/,Approved
MetaMind Chatbot Builder,cde946e8-4c8f-47de-a59d-b178dcfe6944,"['Machine Learning', 'Microservices', 'UI/UX Design']",Emp_646,EMP_994,2024-03-11,2024-05-02,active,http://www.jones-reed.com/,Approved
AgileWare,9cd58c6c-2984-4767-b13c-b46abef1a1a0,"['User Stories', 'Kubernetes', 'Continuous Deployment']",Emp_646,EMP_188,2020-11-04,2024-04-11,active,https://ford.biz/,Approved
ByteForge,dc73ca7a-2202-4fe1-add1-c4ab84ee7051,"['MongoDB', 'Requirements Analysis', 'Flask']",Emp_646,EMP_883,2023-03-24,2024-04-26,active,http://thompson.com/,Approved
SwiftWave,52eaeed8-eaca-4ed4-9ef1-659c4dd7548d,"['Penetration Testing', 'PostgreSQL', 'HTML']",Emp_646,EMP_271,2020-12-15,2024-04-30,active,http://jones-rogers.net/,Approved
SwiftCode,d9e45704-a57f-4d09-83e6-532077478232,"['Collaboration', 'Documentation', 'NoSQL']",Emp_647,EMP_396,2023-11-26,2024-05-06,completed,https://vaughn.com/,Approved
PixelPlex Crypto Trader,dae13e03-be3f-48d3-93a0-01a85a49fae4,"['AWS', 'Cryptography', 'Vue.js']",Emp_647,EMP_186,2023-12-02,2024-05-03,active,http://brock-luna.com/,Approved
CatalystCommerce,43da6524-58b8-4c0b-a325-10e490f46e0f,"['Support', 'Problem Solving', 'Information Security']",Emp_647,EMP_318,2022-01-18,2024-04-12,completed,https://www.ortega-cortez.com/,Approved
Streamline Solutions CRM,7c1dc9e2-7ce7-46e2-b262-f5ea10f6642a,"['Product Management', 'Cybersecurity', 'Interaction Design']",Emp_647,EMP_680,2022-09-08,2024-04-22,active,https://www.allen.biz/,Approved
TechTrek Data Analyzer,09b1800e-469e-41eb-8f8c-555ee9780094,"['Google Cloud Platform', 'React', 'SQL']",Emp_648,EMP_367,2024-04-07,2024-04-24,active,http://www.hunt.net/,Rejected
CyberLink,1b680902-2dc8-4058-bead-3ac4232ebfd8,"['Django', 'Requirements Analysis', 'C#']",Emp_648,EMP_582,2021-07-08,2024-05-03,active,http://www.day.com/,Approved
CodeCraft Web Builder,99e0e942-119a-45ad-bbc3-046ba409a8e9,"['Swift', 'MySQL', 'PostgreSQL']",Emp_648,EMP_849,2021-09-27,2024-04-27,completed,http://swanson.com/,Rejected
DataBridge,6747c9f9-7cf6-4b94-aa74-2d628509dd0e,"['Collaboration', 'Wireframing', 'Leadership']",Emp_648,EMP_234,2022-01-02,2024-04-19,completed,https://www.nguyen-wallace.net/,Rejected
CodeCraft Web Builder,b7e529e6-56db-4e0d-b1c6-454b7bede82f,"['Kubernetes', 'Responsive Design', 'Prototyping']",Emp_649,EMP_630,2021-02-05,2024-04-16,completed,https://vasquez-kerr.com/,Approved
AgileWare,f8569f95-36bb-4f32-9fee-485c6ebce99a,"['Data Science', 'Ruby', 'RESTful API']",Emp_649,EMP_281,2021-06-25,2024-04-28,completed,http://www.morton-collins.com/,Approved
NexGen Mobile Scheduler,899355af-470e-41c0-b394-de39815dd44a,"['NoSQL', 'Git', 'Troubleshooting']",Emp_649,EMP_929,2023-09-08,2024-04-14,active,http://www.gillespie.com/,Rejected
ByteBoost,f1c801e3-f32f-46d3-bc67-f7965e1172bd,"['Network Security', 'Prototyping', 'Responsive Design']",Emp_649,EMP_216,2021-09-26,2024-05-07,active,http://molina.net/,Rejected
DataForge Dashboard Creator,95767e6e-e860-4412-ae2b-35a6dee08388,"['Continuous Integration', 'Kotlin', '.NET']",Emp_650,EMP_567,2020-12-24,2024-04-18,active,http://www.clark-davis.org/,Rejected
PixelWorks,c8b2c781-5e6d-4a05-a485-39b1a3a8ef1e,"['Problem Solving', 'Vue.js', 'Artificial Intelligence']",Emp_650,EMP_283,2021-02-11,2024-04-16,completed,http://mills.com/,Approved
TechTrek Data Analyzer,b5019bea-7bdd-492f-971f-43b3849dca2f,"['HTML', 'Containerization', 'Vue.js']",Emp_650,EMP_171,2022-10-15,2024-04-17,completed,http://www.nguyen-kemp.com/,Approved
DataSync,ae225857-1dfa-4a80-bb6d-7d2da5876181,"['Statistical Analysis', 'JavaScript', 'Network Security']",Emp_650,EMP_417,2023-06-19,2024-05-04,active,http://stanton.com/,Approved
CatalystCommerce,6ff42beb-8e2d-4ef9-8116-347732eeb5d6,"['Data Visualization', 'User Research', 'Scrum']",Emp_651,EMP_943,2023-04-07,2024-04-15,completed,https://vazquez.com/,Approved
EchoTech Task Manager,2e2ef5e4-f1b3-4c1e-a9ce-09b958d79076,"['Communication', 'HTML', 'Prototyping']",Emp_651,EMP_652,2023-11-22,2024-04-22,active,https://www.day.biz/,Approved
CodeCraft Web Builder,3956931a-6e08-48a1-b8b5-b5362a46b505,"['Git', 'Information Security', 'Docker']",Emp_651,EMP_228,2023-08-20,2024-04-14,active,https://evans.com/,Approved
TechSprint,8843010b-b86a-418d-ae8f-6f1954f03069,"['CI/CD', 'DevOps', 'Objective-C']",Emp_651,EMP_858,2024-03-25,2024-04-28,active,https://mccoy-goodwin.org/,Rejected
PixelPlex Crypto Trader,bfe7dba0-9688-474a-8d1c-27251e269509,"['Responsive Design', 'Django', 'Business Analysis']",Emp_652,EMP_704,2021-12-30,2024-05-04,active,http://www.alvarado.net/,Approved
PixelWorks,0739d53e-7969-46a9-a321-5c315cd4e1ee,"['Flask', 'Wireframing', 'Responsive Design']",Emp_652,EMP_848,2020-07-27,2024-04-23,completed,https://johnson.info/,Approved
CodeCraft Web Builder,43a46d84-de99-417a-9c26-8019072ee6f1,"['Microservices', 'Containerization', 'Requirements Analysis']",Emp_652,EMP_851,2020-08-01,2024-05-02,completed,http://reese.com/,Rejected
MetaMind Chatbot Builder,11ea548f-d2b9-4b7e-aa13-11cf86c9bad1,"['Data Visualization', 'Java', 'Product Management']",Emp_652,EMP_601,2023-10-01,2024-04-24,active,https://www.burke.com/,Rejected
AgileTech,ccc755a7-cab1-43c6-ad47-b0fc166cff66,"['CSS', 'Machine Learning', 'C#']",Emp_653,EMP_975,2020-03-03,2024-04-12,completed,https://meza.com/,Approved
SwiftShift Time Tracker,2a55cd90-d939-4322-9360-264b857dc976,"['Interaction Design', 'Statistical Analysis', 'Cryptography']",Emp_653,EMP_786,2020-11-18,2024-04-19,active,https://www.hogan.biz/,Rejected
